,profit,cumulative_profit
2023-07-05,1.0003,2.2450657167594734
2023-07-06,1.0003,2.2457392364745012
2023-07-07,1.0003,2.2464129582454437
2023-07-08,1.0003,2.2470868821329173
2023-07-09,1.0003,2.247761008197557
2023-07-10,0.9984067744607519,2.2441798179531705
2023-07-11,1.0003,2.2448530718985564
2023-07-12,1.0003,2.2455265278201257
2023-07-13,1.0003,2.2462001857784717
2023-07-14,1.0003,2.2468740458342054
2023-07-15,1.0003,2.2475481080479556
2023-07-16,0.964815731519664,2.168469771991925
2023-07-17,1.0003,2.1691203129235226
2023-07-18,0.9626924743765337,2.088195801268747
2023-07-19,0.9953686798306142,2.0785246979367042
2023-07-20,0.9772243411974202,2.0311849286037624
2023-07-21,1.0003,2.0317942840823435
2023-07-22,1.0003,2.0324038223675682
2023-07-23,1.0031883065618616,2.0388837488107754
2023-07-24,1.0003,2.0394954139354184
2023-07-25,1.0003,2.040107262559599
2023-07-26,1.0473444057677108,2.136694928607874
2023-07-27,1.0003,2.137335937086456
2023-07-28,1.0003,2.137977137867582
2023-07-29,1.0003,2.1386185310089423
2023-07-30,0.9949311582703899,2.127778212155247
2023-07-31,1.0003,2.1284165456188933
2023-08-01,1.0079125571284102,2.1452577631291563
2023-08-02,1.0003,2.145901340458095
2023-08-03,1.0003,2.1465451108602323
2023-08-04,0.9976973775511653,2.141602427900529
2023-08-05,1.0003,2.142244908628899
2023-08-06,1.0003,2.1428875821014874
2023-08-07,1.0003,2.1435304483761177
2023-08-08,1.0003,2.1441735075106303
2023-08-09,1.0003,2.1448167595628833
2023-08-10,1.0003,2.1454602045907523
2023-08-11,0.9988718176531203,2.143039734262
2023-08-12,1.0003,2.1436826461822784
2023-08-13,1.0003,2.144325750976133
2023-08-14,1.0003,2.1449690487014257
2023-08-15,1.0003,2.145612539416036
2023-08-16,1.0003,2.146256223177861
2023-08-17,1.0003,2.1469001000448142
2023-08-18,1.0003,2.1475441700748275
2023-08-19,1.0003,2.1481884333258496
2023-08-20,1.0003,2.1488328898558473
2023-08-21,1.0003,2.149477539722804
2023-08-22,1.0003,2.1501223829847205
2023-08-23,1.0003,2.1507674196996156
2023-08-24,1.0003,2.1514126499255255
2023-08-25,1.0003,2.1520580737205033
2023-08-26,1.0003,2.1527036911426194
2023-08-27,1.0003,2.153349502249962
2023-08-28,1.0003,2.153995507100637
2023-08-29,1.0003,2.154641705752767
2023-08-30,0.984533756746295,2.121317493007017
2023-08-31,1.0003,2.121953888254919
2023-09-01,1.0003,2.1225904744213953
2023-09-02,1.0003,2.1232272515637214
2023-09-03,1.0003,2.1238642197391906
2023-09-04,1.0003,2.124501379005112
2023-09-05,1.0003,2.1251387294188135
2023-09-06,1.0003,2.125776271037639
2023-09-07,1.0003,2.1264140039189505
2023-09-08,1.0003,2.1270519281201263
2023-09-09,1.0003,2.1276900436985624
2023-09-10,1.0003,2.128328350711672
2023-09-11,1.0003,2.1289668492168854
2023-09-12,1.0003,2.12960553927165
2023-09-13,1.0003,2.1302444209334315
2023-09-14,1.0003,2.1308834942597112
2023-09-15,1.0003,2.1315227593079893
2023-09-16,1.0040996522094048,2.140261261297583
2023-09-17,1.0003,2.140903339675972
2023-09-18,1.0003,2.1415456106778747
